Solar_Irradiance
0.0
0.0
0.0
0.0
0.0
0.0
77.98
313.09
557.11
753.57
789.3
894.84
820.99
771.49
537.43
325.25
146.27
40.9
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
71.93
254.48
453.24
604.66
761.16
807.31
637.39
690.86
476.84
224.54
177.0
64.92
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
65.12
243.02
491.37
684.21
860.55
970.52
955.62
755.96
662.45
496.74
293.83
75.66
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
72.05
255.22
522.14
672.5
831.21
804.8
788.78
715.49
624.16
498.95
283.41
65.62
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
60.88
299.96
560.7
765.41
876.14
911.38
878.1
755.23
646.3
474.07
259.84
66.58
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.47
219.98
425.57
613.52
843.09
871.62
590.15
496.66
409.49
373.59
239.28
68.31
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.66
297.81
549.02
772.76
924.95
972.44
991.14
929.11
750.26
552.51
315.84
73.88
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
50.59
230.19
458.53
638.84
777.16
743.78
663.78
534.96
435.69
199.08
93.3
31.42
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.73
222.97
420.01
638.55
770.26
803.86
701.16
520.35
428.36
317.23
170.49
40.49
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
49.67
221.55
424.48
636.02
807.82
758.77
671.78
513.3
412.07
312.02
165.57
51.33
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
52.94
266.43
506.65
729.97
872.6
900.95
902.98
760.29
627.66
360.9
159.49
51.9
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.66
295.74
558.7
761.45
892.24
913.12
747.86
771.21
533.86
343.38
172.45
44.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.52
262.91
481.08
686.74
802.05
824.12
795.46
673.72
537.38
383.05
212.66
46.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.73
291.0
557.11
773.91
925.32
1011.41
1008.6
902.7
776.09
586.84
353.77
99.66
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
71.5
314.05
566.22
788.73
938.29
1005.91
992.0
722.99
602.2
439.3
245.12
62.73
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
65.0
286.74
529.59
747.34
903.99
937.62
879.34
743.93
582.13
461.39
268.47
64.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
66.64
301.84
557.38
777.45
928.86
988.0
721.79
752.22
539.93
365.54
206.99
57.35
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.8
254.12
452.72
691.71
863.33
921.5
845.05
846.79
692.52
506.43
288.75
72.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
58.75
260.04
532.49
775.98
927.84
999.0
994.03
775.7
724.91
494.61
263.19
68.08
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.11
285.59
541.69
750.19
872.99
871.3
911.46
677.88
471.74
369.02
209.59
63.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.62
286.43
558.17
751.15
927.15
940.41
906.77
680.43
492.21
429.45
251.91
80.38
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
44.62
299.87
543.1
773.48
886.05
897.55
569.68
632.08
426.52
344.26
188.89
50.05
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
61.7
288.83
535.89
765.15
921.84
952.98
675.18
663.38
508.17
274.91
154.34
17.18
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
59.36
293.59
547.63
758.68
909.97
934.73
882.77
695.91
475.49
360.09
189.8
22.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.05
279.86
516.08
753.57
884.52
889.72
877.23
740.4
632.16
428.81
229.85
55.43
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
54.91
226.58
393.05
586.2
682.57
728.21
688.62
662.22
520.03
351.89
179.5
51.68
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.25
268.84
530.33
745.16
823.11
913.57
864.67
754.59
535.87
424.16
267.48
70.88
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.34
275.24
536.34
766.3
928.2
994.65
910.77
831.69
735.56
588.51
351.62
101.69
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
60.55
304.89
561.05
778.47
938.25
1025.38
998.73
845.97
716.77
527.76
309.8
90.38
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
65.09
327.05
589.41
808.68
972.47
1046.54
1058.78
997.77
842.37
647.18
389.31
109.48
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
58.95
291.57
524.17
755.45
887.96
985.98
992.36
844.46
719.41
560.57
343.16
92.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.27
245.27
457.86
663.36
850.84
871.34
891.35
825.01
640.77
474.06
266.7
72.69
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.99
194.09
393.2
559.77
709.23
755.8
842.27
839.97
665.47
541.23
307.2
80.94
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
44.98
207.04
363.99
522.25
668.84
744.7
907.73
842.45
752.04
548.42
306.62
71.69
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.88
282.09
510.11
737.69
939.73
970.09
979.4
879.98
786.67
593.38
353.71
96.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
56.62
271.92
545.5
777.68
940.14
1007.85
965.41
842.44
739.78
566.54
335.03
92.31
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
50.27
302.2
562.06
775.2
943.91
1019.98
1003.76
885.32
736.23
568.7
335.44
90.59
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
66.2
286.55
514.39
722.09
932.63
931.5
678.08
583.07
452.73
454.58
297.07
74.86
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
43.89
182.84
384.21
545.95
750.02
850.95
670.25
648.62
510.74
374.45
202.64
47.61
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
54.08
261.09
501.28
549.4
718.25
743.34
649.07
508.2
384.03
215.69
132.52
29.16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
54.9
251.48
478.72
662.42
765.37
766.95
782.63
596.37
503.69
274.38
72.91
24.26
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21.23
65.19
107.49
164.41
268.21
320.45
285.65
455.23
439.41
457.55
251.09
62.93
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
43.2
179.04
350.34
552.71
774.46
924.34
744.74
289.25
330.03
83.81
63.79
24.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
43.94
165.69
338.65
533.59
722.3
765.14
826.36
685.12
476.5
201.89
49.3
10.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
41.81
205.03
376.88
443.02
586.89
583.64
629.06
548.38
467.2
304.48
173.3
46.55
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
44.63
193.41
383.88
586.02
795.41
798.68
788.54
815.64
601.77
380.02
193.91
45.41
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
51.67
247.18
454.19
620.21
815.65
845.09
770.95
722.34
501.47
215.94
128.45
25.43
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
25.29
72.02
154.87
278.36
474.86
622.09
525.88
587.8
586.56
501.32
280.66
67.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
60.07
270.84
515.91
729.3
773.27
753.6
833.52
736.28
656.16
539.73
310.7
70.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
65.13
281.96
557.82
792.95
962.82
1007.04
879.79
884.2
727.64
529.21
305.8
77.77
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
71.34
316.08
569.95
795.56
971.59
1007.45
990.62
961.91
778.06
601.25
348.87
88.82
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
71.25
309.84
552.03
734.7
895.09
936.43
938.62
938.58
729.05
571.16
324.67
81.32
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
71.12
319.17
573.23
813.7
954.68
985.22
974.38
895.88
669.45
502.98
281.34
69.85
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
61.85
272.77
507.99
666.52
813.95
806.62
800.75
659.05
439.06
281.94
123.85
44.43
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
32.95
118.01
207.42
209.72
143.07
221.1
347.39
303.99
366.86
291.8
149.48
33.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
59.74
270.6
490.43
699.16
850.98
826.89
761.8
576.79
272.7
255.77
95.62
17.15
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
28.59
44.85
75.48
89.3
136.12
235.51
254.49
611.63
415.1
435.33
248.59
52.41
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
55.16
253.77
454.29
671.88
856.47
948.48
874.0
699.45
593.57
409.47
232.32
53.91
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27.9
65.22
126.67
77.65
141.68
114.37
209.7
204.02
319.05
319.15
189.07
37.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
48.93
199.84
399.3
554.67
540.41
478.33
453.37
407.45
399.45
333.76
183.26
33.79
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
40.02
145.38
285.77
626.85
509.33
684.77
914.6
804.84
704.16
554.21
320.12
78.94
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
36.2
90.15
117.83
269.14
279.17
535.74
536.52
499.13
474.55
348.64
186.28
39.55
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
41.28
156.6
283.44
498.73
765.31
742.2
732.22
622.67
562.66
404.55
219.83
47.62
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
61.48
250.3
469.92
756.01
935.55
854.96
804.23
711.53
546.86
398.77
220.55
50.59
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
34.43
96.75
164.04
310.88
365.84
467.38
649.45
544.17
500.94
395.48
217.25
47.52
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.28
195.85
377.8
449.69
507.21
581.45
525.48
510.71
548.04
504.88
289.55
57.69
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
79.84
342.13
586.15
779.98
782.7
715.45
655.55
506.27
410.81
311.3
166.55
31.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
36.38
94.96
248.6
353.16
624.7
815.77
867.2
703.77
530.45
302.1
50.78
10.93
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
50.5
224.89
391.73
715.96
811.06
844.68
914.45
822.23
688.33
537.37
302.37
60.68
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
42.84
110.32
320.0
426.55
592.8
535.05
563.78
495.45
404.99
302.88
155.92
29.53
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
39.26
127.85
231.44
499.64
542.05
465.11
491.89
362.39
435.18
307.52
154.28
31.06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
62.08
239.06
398.23
567.59
691.56
891.36
924.75
876.95
707.39
530.52
290.81
59.9
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
27.52
27.0
41.84
287.4
158.92
401.52
566.26
630.5
542.19
431.12
222.84
46.83
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
73.98
276.31
497.74
612.71
798.84
783.62
805.59
738.88
614.03
428.4
241.89
55.98
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
72.1
219.93
424.99
602.35
735.94
808.36
764.81
535.88
374.55
99.41
92.35
37.89
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
37.28
66.53
306.26
429.78
463.05
614.39
819.9
736.41
537.46
347.34
182.8
42.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
42.74
142.91
299.04
466.02
514.75
633.86
504.11
624.52
608.18
527.38
288.13
57.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
108.0
364.6
607.41
763.48
909.16
911.97
840.61
491.61
384.41
204.18
105.82
28.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.18
168.42
296.86
442.55
403.98
571.98
627.59
718.83
553.25
348.8
171.52
13.26
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
94.73
323.46
558.7
751.09
896.27
941.52
849.12
728.33
590.69
386.59
194.27
40.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.52
177.47
373.86
755.69
913.44
882.94
842.06
734.83
649.93
475.54
251.83
44.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
72.59
232.8
428.65
720.25
890.97
886.71
841.81
758.52
606.5
434.53
231.24
48.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
104.67
346.8
584.58
709.49
874.19
901.49
910.05
798.2
635.67
468.19
240.11
48.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
100.84
344.2
600.25
793.16
797.02
831.5
855.98
804.7
628.9
431.29
223.95
43.12
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
85.56
276.06
493.95
645.53
686.77
676.14
657.61
577.85
459.0
296.02
182.16
33.85
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
112.66
327.17
569.74
736.23
846.09
859.52
858.52
762.18
604.29
443.21
231.91
44.98
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
111.07
347.03
601.5
775.04
879.62
886.69
893.73
786.04
635.92
500.32
263.16
47.06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
68.28
229.2
421.7
607.98
697.43
751.84
749.0
686.42
614.66
381.56
186.05
33.19
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
81.59
253.52
426.52
566.26
614.98
720.48
754.89
711.11
445.99
151.43
107.23
19.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
72.97
242.11
431.73
722.49
863.16
787.55
749.54
559.88
392.43
227.62
64.62
19.84
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
89.56
277.34
480.84
716.02
747.65
835.25
804.9
737.73
461.08
322.1
169.78
27.19
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
85.45
267.23
480.33
773.64
920.55
873.9
786.16
763.59
625.74
445.95
235.38
40.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
82.12
253.77
455.12
544.42
651.77
695.06
776.57
599.52
553.77
308.71
165.27
24.53
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
89.66
275.17
474.74
697.11
817.17
719.5
650.23
646.78
442.69
316.13
163.87
30.34
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
100.3
303.39
504.13
617.33
721.73
806.32
829.77
733.13
567.74
406.13
221.84
46.88
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
103.27
297.1
508.66
740.71
790.53
851.49
799.66
739.2
639.95
456.1
229.54
43.23
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
57.95
146.92
298.74
557.58
622.69
791.72
814.64
717.9
551.99
357.7
171.45
30.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
35.23
98.96
106.7
67.46
148.95
165.54
370.23
350.3
408.09
246.95
108.37
14.48
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.74
175.35
306.29
432.85
569.06
524.3
161.63
70.32
59.27
63.88
42.21
19.56
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
64.97
235.07
388.9
576.35
702.48
700.73
717.84
650.7
496.97
303.57
151.84
29.52
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
58.4
171.56
351.81
470.06
674.33
662.45
677.31
636.3
492.02
283.47
116.36
15.66
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
57.83
171.86
321.95
479.2
645.09
662.41
832.29
644.43
578.16
443.44
243.6
47.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
47.6
85.16
215.26
312.8
584.61
796.66
819.71
727.35
576.12
366.71
181.46
29.59
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
90.72
225.03
415.59
607.84
717.42
739.69
712.77
595.66
531.05
303.18
159.54
25.09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
66.23
103.41
254.09
495.27
528.66
567.56
620.65
733.52
551.83
389.33
201.09
37.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
41.91
64.3
102.44
210.86
262.34
311.64
466.39
557.22
490.49
323.8
156.7
29.08
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
53.38
104.73
202.38
196.47
384.23
399.72
393.38
382.37
418.68
366.55
202.16
34.01
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
109.14
324.02
556.98
752.71
739.02
830.38
701.96
696.12
531.21
339.71
164.05
31.24
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
101.88
250.84
363.02
237.89
327.9
489.84
436.54
413.29
413.62
286.16
116.88
21.24
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
84.84
220.59
443.98
624.97
694.54
663.4
655.25
584.86
439.55
298.41
146.02
20.77
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
116.56
316.16
534.77
705.49
795.24
775.9
660.08
497.05
411.92
320.01
181.95
34.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
117.44
277.91
488.19
682.48
814.48
828.29
777.33
727.16
515.84
398.18
203.39
35.88
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
124.27
350.27
583.07
764.16
812.09
843.96
799.66
755.12
611.72
442.59
225.45
32.93
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
125.64
286.12
500.79
709.29
861.21
843.65
849.67
726.58
524.62
359.14
216.78
41.56
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
97.24
297.39
483.22
634.68
781.03
800.0
791.62
811.16
585.47
365.65
174.84
27.84
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
49.07
79.88
131.17
305.81
545.3
799.34
876.37
834.17
668.57
449.2
232.64
39.39
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
91.04
241.81
444.35
608.3
753.8
797.91
791.27
641.72
526.04
359.21
170.74
28.24
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
87.62
261.55
470.73
609.96
820.64
864.91
884.64
811.02
672.48
480.07
253.04
38.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
73.34
228.54
360.68
580.91
606.8
788.81
844.96
788.12
658.67
480.16
255.64
41.97
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
137.02
354.88
592.28
773.52
877.22
886.49
877.86
766.79
593.46
460.23
246.51
43.42
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
139.62
361.34
583.42
776.72
901.89
905.91
884.35
667.21
541.05
349.09
177.26
33.77
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
131.36
360.5
586.39
738.48
877.5
897.02
844.36
603.34
460.66
288.69
147.05
29.87
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
102.17
304.34
522.7
608.11
663.5
707.31
720.15
557.57
378.41
390.38
194.59
28.82
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
103.31
302.89
531.79
704.41
865.36
903.66
766.16
677.91
545.77
414.77
203.02
30.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
114.64
334.47
566.73
706.41
849.84
816.75
702.56
535.45
327.92
279.16
139.56
33.37
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
135.87
327.69
534.58
709.02
856.34
847.05
811.53
586.77
459.77
271.08
166.27
33.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
134.71
365.13
577.54
756.34
881.23
916.2
870.8
760.83
581.04
401.54
206.6
34.97
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
115.91
321.9
518.74
734.72
875.32
843.34
783.41
544.68
404.0
333.7
179.51
38.12
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
104.79
285.23
475.02
632.37
715.3
646.02
392.41
511.51
429.66
290.03
110.53
22.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
117.11
333.82
569.38
759.6
881.81
901.75
840.67
750.02
610.95
444.04
224.21
37.19
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
118.61
290.75
511.84
642.55
808.12
803.81
781.01
680.41
513.61
347.48
167.01
28.31
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
87.28
247.8
430.0
549.4
626.3
652.52
